conversation_id,participant_id,comment_id,choice
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,db233c9b-9c10-4b80-a44b-04060b0e84d7,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,e2c25f34-eff8-4322-8985-a5c9ffda5313,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,99e81f41-b73f-4f38-b9db-ee26caa6c790,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,39bf7beb-10ff-475c-b785-2f99b8ffe5bb,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,84642ed5-ded9-4f92-83cd-bd96cd70e0fd,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,41ba94d7-7757-40a0-b21e-31eb5815ef80,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,152a1fff-7a79-4bac-aad0-c4d0cbcb9f4d,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,d5b65b05-0093-40f9-8b6d-9a4591db976b,1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,98ab79e8-608e-4651-af34-83568acff4a3,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,b2a5ecdb-43a3-406e-ae4b-b998a45c491c,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,747408e4-0bba-4272-ae88-698d8d03d489,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,7e28aba4-4b44-4fdc-95e7-d297785f217c,-1
simulated-conversation-2026-03-06,dfb8d52b-483b-5b2a-a361-c2c0f787fa34,1e0d7ecb-3cf3-4517-b1eb-5a1a838fd57d,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,e0c2249c-c0bf-40fb-9f0a-0dde6d14839b,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,747408e4-0bba-4272-ae88-698d8d03d489,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,8de133f3-701d-4ac1-81ed-61eb005c52e4,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,31ed7a72-b2e3-4836-9f32-bc0ec0ea323f,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,ff2031d2-73e3-4304-95eb-fd59a3a136c3,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,347cf19c-6dbc-47f6-b1b2-6c4f56389711,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,b7f8575f-2ce8-48e1-ad5b-a4c08f80f37f,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,8a62864c-bf27-41ce-b6f8-f60141cb6dc3,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,f8f83a04-e1c5-4d13-bde8-7fa77b36fbe4,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,d4bae9eb-4f62-4c5c-821d-4e0c8bf7e742,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,b2a5ecdb-43a3-406e-ae4b-b998a45c491c,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,a161d901-76de-4a99-9326-b2dc76c1709d,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,3dc905df-da62-408a-b672-2420c05173dd,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,bcaefaa8-a122-4e61-97b0-a1dd94c20d21,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,51fee6d7-e55a-480b-8596-c0f7ea7a1fd9,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,69f31763-0ae8-43e7-81f4-506edaf17840,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,9719e434-405a-4a5d-a5eb-1a8744c4fff2,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,038bd675-96d0-454c-a940-0d148783f533,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,c3814680-59fc-4180-8874-f5b4f652dc44,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,92e45799-748a-4d2c-b2d1-8be31d5f5c06,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,cfb3de79-033a-4478-9f90-e8b4ca69bd85,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,06f62294-8b1d-43b7-a5bb-fcc05ef45106,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,c8f9b077-87f2-407e-8562-985d042c94da,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,f6e2ab84-0db5-445b-8989-c2cb48b6fb6d,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,880600bf-14ce-41e7-a5f1-448a50fed93c,1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,4c28f355-5a4b-488f-aa0f-dea968f44378,-1
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,f09752da-8a32-43ff-99d6-e4186bf09445,0
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,2c66a189-78da-464e-bf60-5b4b6148db6f,0
simulated-conversation-2026-03-06,655a5291-68ff-5c79-9885-e5fe7b0c6173,39bf7beb-10ff-475c-b785-2f99b8ffe5bb,0
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,06f62294-8b1d-43b7-a5bb-fcc05ef45106,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,4c28f355-5a4b-488f-aa0f-dea968f44378,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,d35ec17a-70f7-4968-91ac-55d4b531b87d,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,39bf7beb-10ff-475c-b785-2f99b8ffe5bb,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,98ab79e8-608e-4651-af34-83568acff4a3,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,c8f9b077-87f2-407e-8562-985d042c94da,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,6c4b5040-1ab7-4eeb-a846-a6f2918ed763,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,a1435ba6-4761-4d79-aeae-62c34fc5693e,0
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,4f9ff0c1-4f83-4c2b-920e-49edaf65aaf0,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,e9880c23-01b5-49db-abf5-bb88940fb7e5,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,f8f83a04-e1c5-4d13-bde8-7fa77b36fbe4,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,33e43cc2-8232-4097-a1a1-28834fd42207,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,f26990ba-c2ee-4ebc-9440-7ac6e77402b5,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,1d47f152-1b42-4a2c-ad4e-aa8ec2f077e9,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,69f31763-0ae8-43e7-81f4-506edaf17840,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,5a5aee0b-185b-446f-8fcb-6627ae292a84,1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,f09752da-8a32-43ff-99d6-e4186bf09445,-1
simulated-conversation-2026-03-06,3eb2e102-8aba-5d99-ad32-8fd618d70fe2,bcaefaa8-a122-4e61-97b0-a1dd94c20d21,0
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,a687142d-8fc9-43bb-9f19-09e71113abee,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,0e2eb221-0bf1-4fe1-a83f-0eca0a83f81f,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,bcaefaa8-a122-4e61-97b0-a1dd94c20d21,-1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,d35ec17a-70f7-4968-91ac-55d4b531b87d,0
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,880600bf-14ce-41e7-a5f1-448a50fed93c,0
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,2c66a189-78da-464e-bf60-5b4b6148db6f,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,1d47f152-1b42-4a2c-ad4e-aa8ec2f077e9,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,b6461ca2-cc21-46af-bde3-11752d28beb3,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,b03d5fba-181f-47a4-82de-844a5d7130b1,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,984a3ccd-9feb-41ec-a7b2-8d9c32ac658e,-1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,e2c25f34-eff8-4322-8985-a5c9ffda5313,-1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,4c28f355-5a4b-488f-aa0f-dea968f44378,-1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,3c8deb64-0721-42c0-8b20-de637b4e7291,0
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,747408e4-0bba-4272-ae88-698d8d03d489,1
simulated-conversation-2026-03-06,e5ece11e-a326-5f50-8f59-b5cc361904e1,60cdb94d-1b14-41ef-9172-299bc6075ca3,1
